IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02944	1	0.0356078	-0.00416868	0.00019989	0.000350282	9.53979e-05	0.0193913	-0.0133511	0.045842	0.00184298	-0.0262731
HG02971	1	0.0358993	-0.00395889	0.000278132	-0.000289915	0.00173673	0.0210365	-0.0158398	0.0454434	0.000257092	-0.0273655
HG02983	2	0.0340144	-0.00331341	2.53457e-05	-0.000658939	0.000721707	-0.0634422	0.0123771	-0.0386444	3.83878e-05	-0.0501974
HG03015	1	-0.0111223	0.00563224	-0.0351887	0.0164368	0.00232643	-3.65215e-06	-0.000553469	-0.00132748	0.04526	0.00378464
HG03024	1	0.034527	-0.00360881	0.000345004	-0.000124787	-0.00182947	-0.0605343	0.012114	-0.0386005	-0.000541091	-0.031415
HG03028	2	0.0345572	-0.00335674	0.000355457	-4.01013e-05	-5.26162e-05	-0.0559532	0.0149632	-0.0381603	-0.00570544	-0.0245344
HG03052	2	0.035418	-0.00385137	-0.000450798	0.000123017	0.000373221	-0.0304477	0.00191903	-0.00884066	0.000659425	0.0835113
HG03060	1	0.0353208	-0.00411057	2.4514e-05	0.000444078	-0.00143071	-0.0334649	0.00105224	-0.00648669	0.00443196	0.0748631
HG03066	1	0.0353696	-0.00385917	-0.000553188	0.000747222	0.00122337	-0.0326023	0.00201878	-0.00757866	-0.000409372	0.0766927
HG03073	2	0.0352577	-0.00368129	-0.000306782	-6.74153e-05	-0.00105903	-0.0390737	0.00374717	-0.0128029	0.00239005	0.0958476
HG03074	1	0.0357415	-0.00388347	-0.000315287	-1.56491e-06	0.000154545	-0.0351791	0.000761595	-0.00791619	0.00204718	0.0869062
HG03081	1	0.0355503	-0.00407549	0.000549979	0.000172364	-0.000442679	-0.0292484	0.00154227	-0.0072322	-0.000949703	0.0766428
HG03085	2	0.0353782	-0.00401607	-0.000104659	6.41223e-06	0.000137139	-0.0308232	0.00108436	-0.00504407	0.0041036	0.0818317
HG03091	2	0.0354615	-0.00374566	-2.32141e-05	0.000741005	0.00124507	-0.0330638	0.000653593	-0.0105225	0.00211841	0.0764662
HG03097	2	0.0353966	-0.00405023	0.000883388	-0.00013141	-7.42116e-05	-0.0340671	-0.00176175	-0.0116759	0.00340428	0.109298
HG03100	1	0.0352171	-0.00409289	8.33478e-05	0.000815987	0.0008797	0.0166487	-0.0148969	0.0423324	0.00143356	-0.0260083
HG03109	1	0.0354957	-0.00404936	-0.000736066	0.000327752	0.000321638	0.0173318	-0.0134933	0.0451382	0.00111034	-0.0297363
HG03115	1	0.0354661	-0.00431301	-0.000206641	1.5283e-05	-0.00060986	0.0158549	-0.0138185	0.0428512	-0.000234708	-0.0217752
HG03133	1	0.0354057	-0.0042352	0.000475681	-7.60884e-05	0.00101179	0.015409	-0.0143423	0.047019	0.00053743	-0.0310313
HG03228	1	-0.0109691	0.0061217	-0.0340796	0.0142757	-0.000623735	0.000384811	0.000621242	0.00035964	0.0147128	0.00264573
HG03238	2	-0.0106736	0.0141376	-0.022591	0.0066692	-0.00143305	-0.000255165	0.00314069	0.00262083	-0.00390583	0.00533065
HG03258	1	0.0343955	-0.0034874	0.000410462	0.000315957	-7.66736e-05	-0.0629009	0.0139387	-0.0359223	0.00179775	-0.0482427
HG03391	1	0.0352798	-0.00415229	-0.000454683	0.000450783	0.00142296	-0.0349744	4.13503e-05	-0.00541172	0.00218578	0.0940252
HG03457	1	0.0353891	-0.00387385	-4.84405e-05	-9.87459e-05	-0.00129362	-0.034888	0.00309602	-0.0101852	0.00277068	0.0899091
HG03461	2	0.0354481	-0.00429134	0.000135088	2.28833e-05	0.00111335	-0.0324401	0.00287712	-0.00758401	-0.000407019	0.0747887
HG03470	2	0.0352732	-0.00424301	-0.000186608	0.000305049	0.000659159	-0.0328306	0.00244218	-0.0130469	0.00254831	0.0756186
HG03484	1	0.0355646	-0.00436599	-0.000280653	-0.000294981	0.00291805	-0.0385368	0.000175951	-0.00700188	0.00521347	0.144046
HG03511	2	0.0353364	-0.00396707	-0.00017896	0.00023283	0.00219882	0.0221953	-0.0138906	0.0450021	0.00376775	-0.0240444
HG03521	1	0.0353103	-0.0043231	7.67647e-05	0.000264523	0.00111994	0.0169653	-0.0133478	0.0432402	0.00307999	-0.0292061
HG03548	2	0.0355541	-0.0040001	-2.55568e-05	0.000465849	0.00161765	-0.0325296	-0.000518791	-0.00525263	0.00474974	0.0944053
HG03593	1	-0.0114329	0.00150649	-0.0324358	0.013919	-0.00445051	-0.0010139	-0.00186846	0.0011372	0.0129181	0.000934074
HG03595	2	-0.0116229	0.0012969	-0.0305317	0.0125406	-0.00100549	-0.000120239	-0.00246249	-0.00011304	0.00780134	-0.000595713
HG03598	2	-0.0114456	0.00143697	-0.0315384	0.0120357	-0.000838459	0.000755082	-0.00481096	-0.00158826	0.0139337	-0.000489809
HG03604	2	-0.0114211	0.00150257	-0.0332581	0.0142	-0.000130015	-0.00067831	-0.0046228	-0.00126717	0.0087923	-0.000869087
HG03640	2	-0.0110174	0.00499404	-0.0355985	0.0157237	0.0023893	0.000183751	0.000689436	-0.000608021	0.0439031	3.56458e-05
HG03645	2	-0.0108227	0.00398459	-0.0385155	0.0172948	0.000668136	-0.000922663	0.00115012	0.000678763	0.0274161	-0.00486285
HG03672	1	-0.0108387	0.00585661	-0.039246	0.0174985	-0.00425561	-0.00186149	0.00300941	-0.00210478	0.0233059	0.00156915
HG03681	1	-0.0108331	0.00496437	-0.0380236	0.0170379	0.00191923	-0.00125659	0.00420488	0.0023447	0.0174149	-0.000601889
HG03686	1	-0.0107732	0.00297204	-0.0410684	0.0196421	0.00110939	-0.00109517	0.00174748	2.40243e-05	0.0309179	-0.00344073
HG03687	1	-0.010661	0.00468652	-0.0379758	0.0174786	-0.00349022	0.000940622	0.00197456	-0.00127056	0.025278	-0.00101295
HG03697	1	-0.0106709	0.0048467	-0.037976	0.0167191	-0.000315047	-0.000506406	0.00310791	0.000658005	0.0298729	-0.00472499
HG03705	1	-0.0110937	0.00531146	-0.0358648	0.0155762	0.000248918	-0.000757849	-0.00176357	-0.00133155	0.0514604	0.000501093
HG03709	2	-0.0111427	0.0061954	-0.0328698	0.0138904	0.000536729	0.000208103	-0.005757	0.00198333	0.0156794	-0.000956933
HG03714	2	-0.0108035	0.00854629	-0.0309546	0.0125852	-0.00202284	0.000283894	-0.00150638	-0.00167428	0.00998006	3.40916e-05
HG03722	2	-0.0108405	0.00361587	-0.0409262	0.0190243	-0.00067202	0.000848347	0.000112003	-0.000419369	0.0208736	-0.00431066
HG03729	1	-0.010911	0.00612176	-0.038775	0.0176953	0.000694169	0.000524604	0.00250308	0.00126066	0.0204019	0.00153311
HG03730	2	-0.0108086	0.00135943	-0.0423267	0.0202545	0.0018645	-0.00187894	0.000542612	-0.00184541	0.0312402	-0.00386462
HG03742	1	-0.0109578	0.00422023	-0.0386702	0.0169974	-0.000831563	-8.01311e-05	0.00226891	0.00139614	0.0256832	0.000419476
HG03746	1	-0.010821	0.00849981	-0.0311806	0.0133765	0.00475101	-0.000745289	-0.00112244	-0.00169404	0.00432969	0.00197495
HG03753	1	-0.0106579	0.00433082	-0.0381016	0.0173579	0.000605489	0.000456541	0.00399992	0.00164156	0.0245318	-0.00118309
HG03760	2	-0.010753	0.00491852	-0.0390274	0.0170711	0.00128212	-0.000791144	0.00471381	0.000528008	0.0249985	-0.00409663
HG03781	2	-0.010931	0.00508675	-0.0369945	0.0161181	0.00158906	-9.3676e-05	-0.00100592	-0.000605263	0.0116129	-0.00426634
HG03784	2	-0.0111247	0.00442052	-0.0427107	0.0200039	-0.000793724	-0.00243957	0.000239088	0.00136023	0.020571	-0.00520525
HG03792	1	-0.0107628	0.00607068	-0.0367222	0.0164091	-0.00123796	0.00204162	0.00549846	0.000643197	0.0235448	-0.000671169
HG03800	1	-0.0115104	-0.00209916	-0.0339015	0.0148752	-0.00444786	-0.000134699	-0.00317029	0.000210512	0.0180815	0.000988013
HG03802	2	-0.0113894	0.00179339	-0.0341525	0.0137885	-0.00235483	0.000421225	-0.00408368	-0.00268871	0.0149712	-0.00110669
HG03803	1	-0.0114027	0.00212611	-0.0320089	0.0132097	0.000165498	0.0011239	-0.00289061	0.000840936	0.00655601	0.000174665
HG03812	1	-0.0115468	0.00100014	-0.03178	0.0123488	-0.0023469	-0.000305904	-0.000109932	0.00101086	0.00537109	0.00217867
HG03821	1	-0.0110937	0.00194113	-0.0328475	0.0138474	0.000745817	-0.0012679	-0.00366303	-0.000542833	0.00781428	0.00113243
HG03824	1	-0.011478	-0.000110624	-0.0305538	0.013131	-0.000992858	-0.000746726	-0.00674729	0.000289921	0.00673357	-0.00225149
HG03836	2	-0.0108642	0.0052386	-0.0376607	0.0165759	-0.000367284	0.000887838	0.00348931	-0.000411854	0.0285406	0.000589805
HG03837	1	-0.0107473	0.00510157	-0.0389234	0.0178495	0.0006321	-0.000333516	0.0050066	0.00109213	0.0281431	0.000464698
HG03856	1	-0.0111865	5.65677e-05	-0.0435542	0.0212066	0.0017208	-0.00242576	-0.0032804	-0.000722891	0.0354062	-0.00330506
HG03862	2	-0.0107292	0.00635111	-0.0369291	0.0166246	-1.95355e-05	0.00139164	0.00491155	0.00183139	0.0177264	-0.00193614
HG03863	2	-0.010846	0.00591115	-0.0376653	0.0161052	0.00101473	-0.000484006	0.00426494	0.000640773	0.0178631	0.000618234
HG03869	1	-0.0106235	0.00580661	-0.037562	0.0166253	0.00124952	0.000811924	0.00445787	0.00169383	0.0210696	-0.00134654
HG03872	1	-0.0108109	0.00575504	-0.0376962	0.0180821	-0.000280223	0.000113222	0.0021154	0.00225293	0.0130636	-0.00261549
HG03888	2	-0.011003	0.00842968	-0.0310755	0.0131863	-0.000179169	-0.00102058	-0.00248409	0.000980335	0.00558576	-0.00114706
HG03900	1	-0.0108003	0.00524189	-0.0379524	0.0167271	0.00206103	0.000270548	0.0040367	0.0011949	0.0269882	0.000182003
HG03916	2	-0.0115307	0.000585786	-0.0323939	0.0132507	-0.00278517	0.000956893	-0.00332959	0.000611193	0.0121384	-0.00649222
HG03925	2	-0.0114972	0.000924616	-0.031682	0.0133078	0.000936376	0.00117565	-0.00195878	-0.000725172	0.00683909	0.00184706
HG03968	2	-0.0107818	0.00568691	-0.0387289	0.0169581	-0.00015737	-0.000929852	0.00191684	-0.000727977	0.0184239	0.000177152
HG03973	2	-0.0107676	0.00598866	-0.0379881	0.0171911	0.00135378	-0.000688957	0.00409223	0.00110021	0.0143158	-0.00103138
HG03977	2	-0.0108929	0.00118264	-0.0440779	0.020988	0.000762461	-0.000385333	0.00243693	0.00275643	0.0331907	-0.00495487
HG03990	1	-0.0107175	0.00388029	-0.0388646	0.0180867	0.000521361	0.000557481	0.000685585	0.000601319	0.0187254	-0.00367026
HG04014	2	-0.0110621	0.00302289	-0.0379337	0.0166146	-0.00249502	-0.000679483	0.00257638	0.00212689	0.0221847	0.0012618
HG04017	1	-0.0109574	0.00480611	-0.0427304	0.0199139	-0.00329204	-0.0015806	0.000328613	0.000166638	0.0152403	-0.00556722
HG04018	2	-0.0105583	0.00639789	-0.038154	0.016306	0.00194599	-0.0019339	0.00588217	0.000528514	0.0228609	0.00105847
HG04020	1	-0.0109467	0.0060069	-0.033752	0.0148046	-0.0029733	8.88942e-05	-0.00318025	-0.00171539	0.0219298	0.0012476
HG04022	1	-0.0108827	0.00528524	-0.0380967	0.0179695	-0.000492907	-0.000293232	0.00259737	-0.00197485	0.0233304	-0.00213007
HG04039	1	-0.0107203	0.00413072	-0.0379659	0.0172852	-0.000580987	-4.89338e-05	0.00281345	0.00204034	0.0237059	-0.000357887
HG04062	2	-0.010899	0.00191016	-0.04252	0.0201117	0.000889457	-0.00160295	-0.00268142	-0.00180163	0.0310851	-0.0018951
HG04140	1	-0.0116988	-0.000788629	-0.0319438	0.0134193	0.00135217	-0.00145107	-0.00119462	-0.00190971	0.01663	-0.00254886
HG04146	1	-0.0113563	0.000846443	-0.0310192	0.0142009	-0.00237079	-0.000559158	-0.00395764	-0.00129919	0.00745586	-0.00201089
HG04180	2	-0.0114481	0.00186153	-0.0328417	0.0143872	-0.0017518	-0.00203967	-0.00129982	0.00116143	0.00617252	0.00188441
HG04186	2	-0.0113085	0.00273241	-0.0407997	0.0201009	0.00267822	0.000434566	-0.00278724	-0.00175811	0.00977239	-0.00099104
HG04194	1	-0.011346	0.00210631	-0.0330202	0.0133844	-0.00288304	0.0012809	-0.0030026	0.00168384	0.00862383	0.00365173
HG04200	2	-0.0107709	0.00644324	-0.0364001	0.0160925	0.00217175	0.00118658	0.00374582	0.00145743	0.0200666	0.00208669
NA06989	2	-0.0113035	0.0266514	0.0102347	-0.0198338	0.00188042	0.000688439	-0.0117723	-0.000594481	-0.00206798	0.00680407
NA07048	1	-0.0110416	0.0268338	0.0105963	-0.0203268	0.00188477	-0.000234399	-0.00993138	-0.000207331	-0.00149793	0.00668428
NA10851	1	-0.0115293	0.0269998	0.0112027	-0.0187181	0.000492471	-0.00172066	-0.0170826	-0.00281281	-0.00780201	0.00597231
NA12878	2	-0.0111688	0.0271381	0.0109998	-0.0173728	0.00126631	0.00114832	-0.0172372	-0.00157438	0.00225508	0.00207309
NA12889	1	-0.0109594	0.0273432	0.0099523	-0.0193212	-0.0022543	-0.00107071	-0.00401355	0.000623078	-0.00111085	0.00207504
NA12890	2	-0.0114081	0.0265862	0.0108535	-0.018405	-0.00193587	-0.00172836	-0.0117982	-0.0016784	-0.00442819	0.00714257
NA18499	2	0.0351903	-0.00438055	0.000342881	0.000569044	0.00276115	0.010483	-0.0102342	0.0349755	-0.000998903	-0.0150161
NA18520	2	0.0350892	-0.00371741	-0.000117312	0.00018405	-0.00194719	0.00892547	-0.0103726	0.0356139	-0.000308916	-0.0141655
NA18532	2	-0.0153603	-0.0340322	0.00563054	-0.0138731	0.0173848	0.00103516	0.00452891	0.00193546	-0.00540739	0.00309843
NA18537	2	-0.0154609	-0.0330908	0.00615033	-0.0134612	0.0225736	-0.000265476	0.00244528	0.00128157	-0.00707518	-0.000950509
NA18539	2	-0.0153491	-0.0328015	0.00658984	-0.012186	0.0323394	-2.5891e-05	0.00624043	0.00131259	-0.00850747	0.0013431
NA18553	2	-0.0151796	-0.0326334	0.00637851	-0.0113233	0.0271654	0.00070117	0.000599669	0.000983937	-0.00309575	0.00309237
NA18570	2	-0.0155474	-0.0344447	0.00566257	-0.0152859	0.00448627	-0.000375561	0.00132211	0.00126647	-0.00261435	-0.000226462
NA18571	2	-0.0151205	-0.0334539	0.00570431	-0.0139091	-0.0011038	0.000823792	0.00215433	-5.02844e-05	-0.000533406	0.000882126
NA18591	2	-0.0156427	-0.0347632	0.00614554	-0.0146001	0.00124639	-1.92909e-05	-0.00125811	0.000902471	-0.00231809	0.000675001
NA18592	2	-0.0154642	-0.0334419	0.00574081	-0.0129546	0.0263518	0.00196083	0.00508198	0.00209821	-0.000284514	0.000689475
NA18595	2	-0.0154924	-0.0335041	0.00567902	-0.0132367	0.0320833	0.000884238	0.00744263	0.00090587	0.000578739	-0.00312913
NA18616	2	-0.0155716	-0.0339047	0.0039746	-0.0144818	0.00280236	-0.000895262	-0.000177078	0.000687669	-0.00547072	0.000589289
NA18642	2	-0.0148364	-0.0317017	0.00614897	-0.0115363	0.0272781	0.00150055	0.00517717	-0.000875263	-0.00134793	0.00377782
NA18853	1	0.0353883	-0.00419135	-3.32894e-05	-8.82199e-05	-0.000186664	0.00845765	-0.0104085	0.0375259	-0.000913776	-0.00671036
NA18868	1	0.0352379	-0.00403163	0.000446467	-0.000465777	0.000485833	0.0060137	-0.0086596	0.0322551	0.00369968	-0.0045513
NA18873	2	0.035395	-0.0041144	-0.00043462	-0.000235321	-0.000636168	0.00802101	-0.00728033	0.0315527	0.000283776	-0.0120562
NA18941	2	-0.0151973	-0.0332591	0.00591545	-0.00992819	0.0719825	0.00181537	0.0152259	0.00253064	0.00196117	0.000159776
NA18960	1	-0.0150308	-0.0333568	0.00522278	-0.00978183	0.0650453	0.00134071	0.0152852	0.00189589	0.00116386	5.71111e-07
NA18965	1	-0.0152914	-0.0333679	0.00692461	-0.0105642	0.0644249	0.0027386	0.0129834	0.00197965	0.00200357	-0.000545486
NA18966	1	-0.0151572	-0.0330157	0.00613268	-0.00932599	0.0769286	0.00094879	0.0162972	0.00310583	0.00537982	-0.000522141
NA18969	2	-0.0152966	-0.0330198	0.00531182	-0.0100687	0.0695288	0.000894393	0.0150699	0.00242733	0.000637528	0.00405619
NA18971	1	-0.0152472	-0.0330811	0.00620547	-0.0105032	0.0713846	0.00192927	0.0129346	0.00426445	0.00381862	0.000189555
NA18972	2	-0.0151554	-0.0327713	0.00727395	-0.00918784	0.0704837	0.00141213	0.0132907	0.00128388	0.00400634	-0.00038206
NA18977	1	-0.0151527	-0.0328267	0.00638473	-0.010116	0.0664465	8.775e-05	0.0129685	0.00277088	0.00484961	-0.000760831
NA18980	2	-0.0155117	-0.0328972	0.00612346	-0.00992711	0.0649341	0.00197655	0.0139416	0.00387574	-0.000646361	-0.000186901
NA18988	1	-0.0150998	-0.0329844	0.0056816	-0.00917408	0.0709464	0.00275682	0.0158535	0.0033051	0.0027764	0.000273165
NA19001	2	-0.0151137	-0.0330873	0.00593494	-0.0107344	0.0669107	0.00269267	0.0129696	0.00340069	-0.00122366	-0.00057506
NA19003	2	-0.0153021	-0.0328658	0.00685568	-0.00936204	0.0738523	-0.000113437	0.015803	0.0030067	0.00606575	0.00268437
NA19031	1	0.0319328	-0.00281039	-0.000821732	-0.000481927	-0.000648579	0.0651561	0.0126196	-0.0586735	-0.000723683	-0.00404524
NA19043	1	0.032531	-0.00270058	-0.00110482	-0.000870274	-0.00218494	0.0614523	0.0149215	-0.0617063	0.00234843	-0.00186848
NA19080	2	-0.0151998	-0.0335287	0.00578635	-0.0110692	0.0669445	0.000814567	0.0121884	0.00426184	0.00345761	-0.00305083
NA19086	1	-0.0152093	-0.0329874	0.00605487	-0.00999714	0.0718653	0.00268964	0.014858	0.0048036	0.00480538	0.00211667
NA19118	2	0.0343113	-0.00347631	0.000464854	-0.000466693	0.000405781	0.00817976	-0.00458422	0.0251848	0.00312317	-0.0231196
NA19129	2	0.0350354	-0.00364491	0.000130958	0.000182926	0.00317027	0.00842864	-0.00845446	0.0312399	0.0034631	-0.00432975
NA19147	2	0.0352777	-0.00415532	-0.000108354	0.000427419	0.00237986	0.0107843	-0.0102967	0.0331489	-0.00238208	-0.00283997
NA19327	2	0.0312089	-0.0023084	-0.000792804	-0.00130064	-0.00366475	0.0639706	0.01607	-0.0655913	-0.00425593	-0.000155607
NA19347	1	0.0322376	-0.00300029	-0.000809708	-0.000964944	-0.00145371	0.0733324	0.0133681	-0.0693515	-0.00226135	-0.00185163
NA19355	2	0.0321894	-0.00295586	-9.7129e-05	-0.000265931	-0.000523655	0.067034	0.012434	-0.0669204	0.00414891	-0.0036193
NA19393	1	0.0324515	-0.00310095	-0.000624574	-0.000892478	-0.0012684	0.0678821	0.0125259	-0.0649252	0.00142361	0.00398302
NA19403	2	0.0315474	-0.00248	-0.00100156	-0.000866587	-0.00397895	0.062025	0.0122637	-0.0550426	-0.00178032	-0.00633996
NA19439	2	0.0327331	-0.00336854	-0.00077328	-0.000183514	-0.00054395	0.0659088	0.0151904	-0.059764	0.000110791	-0.0119012
NA19449	2	0.0323628	-0.00346491	-0.000528859	-5.06978e-05	-0.000722699	0.0595533	0.0110762	-0.0564798	-0.00308862	0.00375215
NA19651	2	-0.00949694	0.0145681	0.0196996	0.0100179	-0.00473261	0.0012724	0.0148137	0.00243877	0.000380799	-0.00123986
NA19654	2	-0.0106694	0.00295476	0.0326566	0.0413715	-0.00232113	-0.000602272	0.00563695	-6.43716e-08	0.00460706	-0.00037129
NA19661	1	-0.0108774	0.00511835	0.029497	0.033087	-0.00281666	-0.00144346	0.00686683	0.00173768	0.00482371	-0.000898344
NA19663	2	-0.0102999	0.000441097	0.0344372	0.044676	-0.001018	-0.000702519	5.7067e-05	-0.00182714	0.00492524	-0.00141925
NA19679	1	-0.00951264	0.0241161	0.0109051	-0.0148041	-0.00536268	0.000596619	0.0274029	0.00752861	0.000930066	-0.00244579
NA19700	1	0.0268136	0.00153558	0.00213185	-0.0030236	0.00115903	0.00320485	-0.00658392	0.00998021	-0.00183121	0.00232364
NA19723	1	-0.00921464	0.0038795	0.0299647	0.0366425	-0.00322973	-0.00174876	0.00594243	-0.00108081	-0.00144755	-0.00213603
NA19729	1	-0.0146945	-0.00968722	0.047647	0.0757523	-0.00203357	0.000555603	-0.0111276	-0.00355577	0.00472132	0.000750004
NA19734	2	-0.0128126	0.00117266	0.0361938	0.0482181	-0.000663311	-0.000408288	-0.00157404	0.000187314	0.00206833	-6.61839e-05
NA19740	2	-0.0130216	-0.00512038	0.0409997	0.0597898	0.00231733	0.000982378	-0.00381177	-0.000465802	1.31746e-05	-0.00352702
NA19747	1	-0.0118754	0.00376281	0.0316683	0.0382731	-0.0049344	-0.00190057	0.00293524	0.00129391	0.00246945	0.00302139
NA19749	2	-0.0109299	0.007105	0.0219524	0.016068	-0.00404967	-0.00170301	0.00403	0.00133607	-0.0017892	0.00078108
NA19750	1	-0.0103803	0.0140521	0.0222364	0.0113605	-0.000484104	0.000776691	0.0137448	0.0030975	0.0017587	-0.00183057
NA19759	1	-0.013313	-0.00441397	0.0406455	0.0608852	-0.0017548	-0.00154064	-0.00596835	-0.000936414	0.00406694	0.000192199
NA19909	2	0.028687	-0.000648779	0.00226621	0.00114435	-0.000634766	0.00145234	-0.00455493	0.00772807	-0.00374463	0.00139086
NA20127	2	0.0303921	-0.00142692	0.00127145	-0.00161236	-0.00177089	-0.000441505	-0.000452052	0.00392073	-0.00263116	0.00761554
NA20276	2	0.0261115	0.00138252	0.00174502	-0.00414983	-0.000280173	0.00533034	-0.00362623	0.00640433	0.000848042	-0.00253133
NA20278	1	0.0112702	0.012028	0.00591128	-0.00930421	0.000556878	-0.000545125	-0.00603647	0.00449452	0.000529146	-0.0013316
NA20294	2	0.0280866	8.31549e-05	0.00152057	-0.00218629	-7.77877e-05	0.00716764	-0.00833464	0.00945369	0.00202358	0.0100758
NA20314	2	-0.0140083	-0.000679146	0.0343799	0.0452524	0.0048898	-0.000665384	-0.0100326	-0.000990063	0.00195951	0.000190206
NA20348	1	0.0274693	0.00037257	0.00129914	-0.00290113	0.000752055	5.61422e-05	-0.00231655	0.00456448	-0.0027638	0.00180903
NA20504	2	-0.0107124	0.0262838	0.00783558	-0.0192062	-0.00492079	0.00132431	0.0306496	0.00821327	-0.00572012	0.0021876
NA20520	1	-0.0104355	0.0264054	0.00754762	-0.0205098	-0.00485552	0.00152546	0.0261157	0.00889924	-0.0039306	0.00405926
NA20525	1	-0.0102259	0.0265053	0.00709908	-0.0195581	-0.00670256	0.00261875	0.0310589	0.0081501	-0.000559808	0.00135686
NA20530	2	-0.0104591	0.0265687	0.00861575	-0.0192973	-0.00500341	0.00156163	0.0302605	0.00574855	-0.0038458	-5.93919e-06
NA20539	1	-0.010349	0.0268032	0.00740098	-0.0195285	-0.00535402	0.000792441	0.0331463	0.00868868	0.00140927	0.00295126
NA20587	2	-0.0104119	0.0268233	0.00829989	-0.0199722	-0.0049803	-0.00086768	0.0288815	0.00699836	-0.00111513	0.00173773
NA20753	2	-0.0104807	0.0264615	0.00818132	-0.0198673	-0.00591551	0.00452119	0.0333	0.00740726	-0.00275186	-0.000474218
NA20762	1	-0.0104558	0.0270507	0.00716239	-0.0197856	-0.00610483	0.00227503	0.0314927	0.0086662	0.00226831	-0.00179492
NA20769	2	-0.0103579	0.0270322	0.00820905	-0.0191476	-0.00753957	0.000260133	0.0297766	0.00869195	-0.00225427	-0.000550718
NA20801	1	-0.0105257	0.0268717	0.00880569	-0.0186484	-0.00427352	0.00392393	0.0294067	0.00837495	-0.00346665	-0.000221855
NA20810	1	-0.0102919	0.0265525	0.00814527	-0.0183193	-0.00592371	0.0028261	0.0362364	0.0081159	0.00159279	0.000507559
NA20847	2	-0.0111064	0.00768165	-0.0375205	0.0179062	0.00128545	-0.000640767	-0.000690736	0.00232958	-0.115822	-0.00102469
NA20852	1	-0.0111755	0.00926675	-0.0310191	0.0123373	0.00152655	0.00100687	-0.00594148	-0.000803354	-0.0133583	0.00457151
NA20853	2	-0.0110783	0.00704584	-0.0366705	0.0181324	0.00118123	-0.000887707	-0.00154931	-0.000791835	-0.100282	0.00329709
NA20861	1	-0.0111208	0.00709102	-0.0377229	0.018695	0.00192446	-0.000884021	-0.00223154	0.000149109	-0.101589	0.00182971
NA20863	1	-0.0109619	0.00735489	-0.0374933	0.0170594	0.00122243	-0.000544098	-0.000416701	-0.00203265	-0.10573	-0.0024011
NA20888	2	-0.0110835	0.00733085	-0.0375637	0.0172613	0.0052853	0.000309139	0.00317592	8.35451e-05	-0.107341	-0.000850194
NA20890	1	-0.0108334	0.0105959	-0.0272	0.0116048	0.00213824	-0.000765584	-0.00568867	-0.000695565	0.00458899	0.00265071
NA20896	2	-0.0110442	0.00668867	-0.0386934	0.0183548	0.00161383	-0.000125854	0.000562077	0.00143539	-0.105234	-0.00229796
NA20899	2	-0.0110733	0.00721445	-0.0377888	0.0165922	0.00328931	-0.001372	-0.00182909	0.000523149	-0.100437	0.00226473
NA21099	1	-0.0110968	0.00814746	-0.0363619	0.0157812	0.00180981	-0.00108255	-0.00174417	-0.000368078	-0.107726	0.000629797
NA21101	2	-0.010854	0.0075119	-0.0358774	0.0173279	0.00156191	-0.000757594	0.000120828	-0.00186878	-0.0761898	-0.00253538
NA21102	2	-0.0109966	0.00745115	-0.0380422	0.0179152	0.00282578	8.14671e-05	-0.00102595	0.000314928	-0.102314	-0.00113633
NA21103	2	-0.010823	0.00741341	-0.0375144	0.0177537	0.000430913	-0.00010354	-3.64693e-05	8.79578e-05	-0.111686	0.00473276
NA21110	2	-0.0110026	0.00780043	-0.0373171	0.016264	0.00168295	-0.00148727	-0.00198028	-0.000474448	-0.109784	0.00194137
NA21111	1	-0.0110335	0.00722504	-0.0356526	0.0162736	-0.000230835	-0.000850274	-0.00169459	-0.00127679	-0.0926154	0.000965848
NA21113	1	-0.0109251	0.00717952	-0.0378395	0.0170745	0.000421282	-0.000982714	0.0020545	0.000368325	-0.106911	-2.79319e-05
NA21114	1	-0.0109781	0.00745737	-0.0363558	0.0159589	-0.000812878	0.000148153	-0.0014866	0.00219246	-0.0935351	0.000451591
NA21117	1	-0.0110682	0.00747702	-0.0360296	0.0161753	0.0023569	-0.00141012	-0.00407689	0.00190455	-0.0927185	0.00132258
NA21120	2	-0.010925	0.00869546	-0.031655	0.0142779	-0.000311207	-0.000725624	0.0019489	-0.00105334	0.000250935	0.00166135
NA21124	1	-0.011092	0.00720194	-0.0373586	0.017691	0.00342053	-0.000240556	-0.00160179	0.000778124	-0.10679	0.00243415
NA21126	1	-0.0111279	0.00725526	-0.0380105	0.0176825	0.00148917	-0.000387531	-0.00285379	0.00113761	-0.103638	0.00111728
NA21142	2	-0.0110851	0.00736514	-0.0370959	0.0170504	0.000113857	-0.00125705	0.000610033	0.00168695	-0.114415	0.00295884
