IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG00096	1	-0.0114112	0.0269306	0.0108618	-0.0189618	0.00087999	-0.00156569	-0.0132816	-0.000620899	0.00127708	0.0053035
HG00097	2	-0.0113358	0.0268757	0.0101098	-0.0184792	0.00284164	-0.000401198	-0.012585	-0.00202402	0.00165959	0.00381213
HG00099	2	-0.0114548	0.0269224	0.0109626	-0.0173603	0.00227063	-0.000629329	-0.0160007	4.45245e-05	-0.0053304	0.00857013
HG00100	2	-0.0112138	0.0271556	0.0107819	-0.0184512	0.000164625	0.000354521	-0.00623623	-0.00102524	-0.00214401	0.00671719
HG00101	1	-0.0113314	0.0265884	0.0110662	-0.018507	0.000409591	-0.00127631	-0.0140677	-0.00194554	-0.00231037	0.00642791
HG00102	2	-0.0115861	0.0269408	0.0103528	-0.0179456	0.00414592	-0.00125359	-0.0160894	-0.00179483	0.00259046	0.00727718
HG00103	1	-0.011323	0.0267549	0.0103322	-0.0191753	0.000514145	-0.000825295	-0.00916041	-0.000974719	-0.0090057	0.00824513
HG00105	1	-0.0112465	0.0267082	0.0110695	-0.0184227	0.000825954	-0.000723676	-0.0118432	-0.000778283	-0.0039495	0.00190438
HG00106	2	-0.0115591	0.0269922	0.00994883	-0.0178965	-0.00232382	-0.00175746	-0.0125667	0.00129121	-0.00375454	0.00390961
HG00107	1	-0.0115027	0.0265072	0.0115673	-0.0180578	0.00102697	0.000336816	-0.0143265	-0.00220617	-0.000845351	0.00653608
HG00108	1	-0.0111592	0.0269493	0.0107382	-0.0185845	-4.15863e-05	-0.00189049	-0.01545	-0.00231596	-0.00232259	0.00538469
HG00109	1	-0.0114671	0.0269757	0.0109293	-0.0207684	0.000362905	0.00061732	-0.0103335	-0.000654447	-0.00509465	0.00663657
HG00110	2	-0.0115382	0.0265341	0.010254	-0.0186201	0.00254268	-0.00207865	-0.0144129	0.000298247	-0.00402948	0.00661853
HG00111	2	-0.0113352	0.0268834	0.0102334	-0.0170537	0.00250692	-0.000404061	-0.0165969	-0.00283837	-0.00013541	0.00688654
HG00112	1	-0.0115947	0.0268078	0.00972639	-0.0180987	-0.00020502	-0.00097517	-0.0152694	-0.00319101	0.000236205	0.0104377
HG00113	1	-0.0113071	0.0267642	0.0109397	-0.0186746	0.000173854	-0.000340495	-0.0103605	-6.75792e-05	-0.001376	0.00777421
HG00114	1	-0.011259	0.0265295	0.0109383	-0.0187175	0.0023245	-0.00151658	-0.0137264	-0.0023358	0.00329411	0.00875173
HG00115	1	-0.0110766	0.0270926	0.0103833	-0.0186243	0.000402988	-0.00121701	-0.0116395	-0.00232971	-0.00510906	0.0024162
HG00116	1	-0.0114691	0.0270166	0.0104143	-0.0196543	0.000730432	-0.00155824	-0.01426	-0.00153707	-0.00768658	0.00832126
HG00117	1	-0.0116212	0.0267254	0.0106618	-0.0180441	0.00179012	-0.00110361	-0.0142973	-0.00230125	0.00247637	0.00686495
HG00118	2	-0.0114353	0.0268824	0.0112087	-0.0171568	-0.00055489	0.000205008	-0.0105416	-0.0013555	-0.00382471	0.00626124
HG00119	1	-0.0112498	0.0268674	0.0113944	-0.0189598	0.000786042	-0.000669216	-0.0137782	-0.00208643	-0.00452196	0.0045172
HG00120	2	-0.0114167	0.0271797	0.0108974	-0.019688	0.00263882	-0.000959545	-0.0143021	-0.000862738	-0.00816706	0.00722437
HG00121	2	-0.0114681	0.0270685	0.0102711	-0.0181417	0.00190338	-0.00043128	-0.0156251	-0.00304628	-0.0012481	0.00480021
HG00122	2	-0.0114648	0.0269966	0.0114918	-0.0185102	0.00189669	-0.00122299	-0.0124114	-0.00291696	-0.0079102	0.00760789
HG00123	2	-0.0111961	0.0268582	0.00989549	-0.0174458	0.00232011	-0.000160556	-0.0145929	-0.00359861	-0.0073542	0.00617802
HG00125	2	-0.0112824	0.0268176	0.0110731	-0.0178783	0.00282033	-0.00155508	-0.0161072	-0.00304574	-0.000892957	0.0101961
HG00126	1	-0.0113511	0.0276534	0.010409	-0.0188035	0.00177435	0.000150889	-0.00958293	0.000412981	1.31936e-05	0.00275063
HG00127	2	-0.0115829	0.0272687	0.0107472	-0.0183668	-0.000919673	-0.00197745	-0.00837888	-0.000178165	0.000914822	0.00345593
HG00128	2	-0.011188	0.027314	0.0101548	-0.0193813	-0.00120426	1.31153e-05	-0.00746008	-0.0012679	-0.00399127	0.00949999
HG00129	1	-0.0114114	0.0269648	0.0108734	-0.018465	0.00504015	-0.00139357	-0.0123293	-0.000803577	0.00340278	0.00426804
HG00130	2	-0.0111756	0.0269648	0.0097536	-0.0199244	0.00196782	0.000565533	-0.00553507	-3.92551e-05	0.00170619	0.00591623
HG00131	1	-0.0111511	0.0269016	0.00988297	-0.0187593	0.00126532	-0.000286007	-0.0106887	-0.000627811	-0.000464092	0.00598523
HG00132	2	-0.0112875	0.0270937	0.00999049	-0.0193044	0.000464197	-0.000867835	-0.00528661	0.00195376	-0.00411417	0.00755197
HG00133	2	-0.0113495	0.0269962	0.0100094	-0.0178355	0.000129571	-0.00125893	-0.00923427	0.000469946	-0.00240593	0.00445019
HG00136	1	-0.0113221	0.0266323	0.0108392	-0.0189522	0.000998234	0.000210177	-0.0116048	-0.00232473	-0.00407426	0.00270185
HG00137	2	-0.0113594	0.0271125	0.0104719	-0.0191646	0.00125157	0.000875432	-0.00971753	-0.000587073	-0.00267629	0.00469979
HG00138	1	-0.0111923	0.0270937	0.0104459	-0.0187587	0.000445745	0.00114822	-0.00868342	0.00118884	-0.0049314	0.00201327
HG00139	1	-0.0112549	0.0271215	0.0109578	-0.0196238	0.00279704	-0.0011784	-0.00642641	-0.000370111	0.00171489	0.00587532
HG00140	1	-0.0113967	0.026477	0.0106869	-0.0189803	0.00221484	-0.000992849	-0.0104489	-0.000890238	0.00103917	0.00651057
HG00141	1	-0.0115101	0.0271023	0.0109166	-0.0184262	0.000528243	-0.00101622	-0.0120598	-0.00194695	-0.00392862	0.00223143
HG00142	1	-0.0111854	0.027212	0.0101272	-0.0200165	-0.000377013	0.000178333	-0.00964824	-0.00110086	-0.000222062	0.00402603
HG00143	1	-0.0111515	0.0273175	0.0104687	-0.0184936	0.000554838	-0.000936356	-0.00768916	0.000315732	-0.00442188	0.00319467
HG00145	1	-0.0113315	0.0264499	0.00997946	-0.0185387	-0.000449464	-0.00028184	-0.00685313	-0.00107602	-0.00318734	0.00554996
HG00146	2	-0.011416	0.0270928	0.0112358	-0.0197956	-0.00316485	-0.000289525	-0.00996087	-0.00180363	0.00149657	0.00578285
HG00148	1	-0.0114022	0.0272516	0.010507	-0.019064	-0.0011142	0.000107389	-0.0104843	-1.50236e-05	0.00110277	0.00767812
HG00149	1	-0.0111926	0.0274961	0.0119844	-0.0195924	0.000888327	-0.00151683	-0.0113294	0.000131406	-0.00743544	0.00255169
HG00150	2	-0.0113059	0.026792	0.0110782	-0.0183541	6.42445e-05	-0.000112866	-0.0105809	0.00132977	0.00452635	0.0094096
HG00151	1	-0.0113564	0.026665	0.0106756	-0.0180944	0.000179601	-0.0012924	-0.0103314	-0.00256023	-0.000132583	0.00589012
HG00154	2	-0.0112637	0.0277762	0.0113523	-0.0197292	0.00241705	-0.000326264	-0.00823396	-0.00186317	-0.00357116	0.00453374
HG00155	1	-0.0116184	0.0264555	0.0112685	-0.017506	-0.000160374	-0.00229174	-0.0140048	-0.000497455	-0.00530222	0.00665365
HG00157	1	-0.0112495	0.0268379	0.0111243	-0.0197545	0.0017992	-0.00077113	-0.0124788	-0.000162523	0.000481079	0.00949601
HG00158	2	-0.011202	0.0264499	0.0111496	-0.0174255	0.000160889	-0.00192721	-0.0103509	9.59237e-05	-0.00255782	0.00494795
HG00159	1	-0.011327	0.0270349	0.0106548	-0.018932	0.000246862	-0.000996639	-0.00701615	-1.96852e-05	-0.00298301	0.00546076
HG00160	1	-0.0114257	0.0272134	0.0109106	-0.0193282	0.000927119	-0.000564513	-0.0113497	0.000253516	-0.00388173	0.00379823
HG00171	2	-0.0123823	0.0222894	0.0124941	-0.0156355	0.0206271	-0.00635911	-0.0862258	-0.0269091	0.00369658	-0.0107031
HG00173	2	-0.0121949	0.022972	0.0122419	-0.0163024	0.0177936	-0.0047121	-0.0797878	-0.0245619	2.8196e-05	-0.00789062
HG00174	2	-0.011833	0.0243696	0.0127736	-0.0175281	0.0139305	-0.00342368	-0.0629083	-0.0166218	0.00308399	-0.00717017
HG00176	2	-0.0120463	0.0226291	0.0121784	-0.0170901	0.0179805	-0.00501697	-0.0790952	-0.0253562	0.00465739	-0.00604997
HG00177	2	-0.0119633	0.0217187	0.0116293	-0.0161471	0.0194722	-0.0045736	-0.0781555	-0.0238937	0.0016049	-0.0109374
HG00178	2	-0.0121576	0.0232165	0.0114735	-0.0170412	0.0177406	-0.00370121	-0.0740898	-0.0214999	0.00523032	-0.00454541
HG00179	2	-0.0117805	0.0225149	0.0116093	-0.0160706	0.0175135	-0.00552806	-0.0735488	-0.0221661	0.00624817	-0.00697766
HG00180	2	-0.0121504	0.0225146	0.0117668	-0.0172351	0.0160697	-0.00527618	-0.0705232	-0.0216789	0.00296045	-0.00626433
HG00181	1	-0.0110859	0.0232353	0.00956985	-0.0173585	0.0135648	-0.0035255	-0.0447588	-0.0150571	0.00181458	-0.00686486
HG00182	1	-0.0116811	0.0222055	0.0122281	-0.0152121	0.0196134	-0.00491442	-0.0798351	-0.0241154	0.00887102	-0.00883253
HG00183	1	-0.0120031	0.0228514	0.0107714	-0.0162694	0.018903	-0.00446611	-0.082065	-0.0245823	0.002133	-0.00593763
HG00185	1	-0.0120618	0.0219749	0.0112835	-0.0166187	0.0191021	-0.00670714	-0.0824251	-0.0251096	0.00518337	-0.00828289
HG00186	1	-0.0119586	0.0229028	0.0123295	-0.016469	0.0190727	-0.00406998	-0.0837179	-0.0258613	0.00799617	-0.00985252
HG00187	1	-0.0117773	0.0221289	0.0126736	-0.0162699	0.0212885	-0.00514278	-0.0876468	-0.0283164	0.00644429	-0.0100717
HG00188	1	-0.0119341	0.0232244	0.0112542	-0.0164807	0.0191835	-0.00412623	-0.0716706	-0.0206735	0.00320801	-0.0076265
HG00189	1	-0.0120124	0.0223303	0.011957	-0.0169104	0.0151575	-0.00473553	-0.0678266	-0.0186604	0.00297032	-0.0075058
HG00190	1	-0.0118472	0.0234471	0.0104976	-0.0168603	0.0130367	-0.00399358	-0.064784	-0.0185662	0.000707578	-0.00476056
HG00231	2	-0.0113317	0.0266989	0.010618	-0.017766	-0.000220483	0.000251671	-0.00627092	0.000719251	0.00156155	0.00685359
HG00232	2	-0.0112445	0.0274168	0.010288	-0.0175389	0.0027896	0.000365429	-0.0080562	0.000469068	-0.00730632	0.00853526
HG00233	2	-0.0110055	0.027273	0.0099465	-0.0196421	-0.00076526	0.00139025	-0.00435028	0.000453731	0.00099008	0.00535468
HG00234	1	-0.0113861	0.0269697	0.0100897	-0.0185248	0.000569328	-0.000273645	-0.00969352	-0.00107247	-0.00378575	0.00361409
HG00235	2	-0.0112181	0.027106	0.010578	-0.0197136	-0.000294162	0.00103945	-0.00718224	-0.00130919	-0.00197993	0.00535398
HG00236	2	-0.0109127	0.0273318	0.0111256	-0.0194619	0.00164095	-0.000474725	-0.00747302	0.00013114	-0.00479654	0.00505287
HG00237	2	-0.0112535	0.0270342	0.00983639	-0.0185047	-0.000963215	-0.0018874	-0.00975728	-0.000271008	-0.00210448	0.00555027
HG00238	2	-0.0114363	0.0268615	0.0100271	-0.018859	-0.00011677	-0.00132095	-0.00698507	0.00102491	-0.00296137	0.00600851
HG00239	2	-0.0111474	0.0275699	0.010612	-0.0189492	0.00215192	1.15913e-05	-0.0113654	-0.000506451	0.00082197	0.00233332
HG00240	2	-0.0113412	0.0271909	0.010324	-0.0183626	-0.000266831	-0.00152363	-0.00988475	0.000315307	-0.0015457	0.00812795
HG00242	1	-0.0112193	0.0269134	0.0112496	-0.0182014	0.000626246	0.00138505	-0.00740762	-0.00188681	0.00396055	0.00377039
HG00243	1	-0.0114152	0.0272807	0.0102824	-0.0175889	0.00132929	-0.000707298	-0.00901837	-7.75998e-05	-0.00517234	0.00638122
HG00244	1	-0.0113333	0.0268078	0.0103364	-0.0183826	-0.0016282	-0.00143284	-0.00505952	0.00167894	0.00113201	0.00421421
HG00245	2	-0.0110394	0.0269014	0.0100537	-0.0187771	0.00221748	-0.000198941	-0.00810609	-0.000204285	-0.00474999	-8.85111e-05
HG00246	1	-0.0112124	0.0266787	0.0103008	-0.0186548	-0.000599142	-0.000275895	-0.00579605	0.000815154	0.000297619	0.0065465
HG00250	2	-0.0114374	0.0267763	0.0103923	-0.0183628	0.000802186	0.00101834	-0.0107055	0.000889884	-0.00336418	0.00690842
HG00251	1	-0.0114253	0.0269823	0.0101425	-0.0174613	0.000666235	0.000234638	-0.00311848	0.000356611	-0.0015608	0.00598797
HG00252	1	-0.011476	0.0265636	0.010678	-0.0194297	0.00110812	1.94075e-06	-0.00950919	9.17767e-05	-0.00295277	0.00476546
HG00253	2	-0.0113684	0.0272297	0.0110719	-0.019618	0.00163552	-0.00122833	-0.00817459	0.000408065	-0.00215091	0.00666332
HG00254	2	-0.0111586	0.0269358	0.0102608	-0.0180592	-0.00332502	0.000208963	-0.00699642	-0.002879	-0.00333293	0.00678905
HG00255	2	-0.0112032	0.026938	0.0109256	-0.0182635	-0.00127948	-0.000448906	-0.00940144	-0.000496732	-5.68348e-05	0.00824044
HG00256	1	-0.0114319	0.027167	0.0104605	-0.0198035	0.00319432	-0.00358359	-0.00849358	0.00022661	-0.000823847	0.0037658
HG00257	2	-0.0110961	0.027112	0.0107265	-0.0183544	0.0023889	-0.00180215	-0.00773008	-0.000108958	-0.00124063	0.00397345
HG00258	2	-0.0113828	0.0272529	0.0114797	-0.0198572	0.00141402	-0.0009436	-0.00788948	0.00135866	-0.00307912	0.00563635
HG00259	2	-0.0112664	0.0273168	0.0106549	-0.0192264	0.000438395	0.00081699	-0.00558691	0.00177905	-0.00502333	0.00597632
HG00260	1	-0.011355	0.027185	0.0112172	-0.0188918	0.000600776	0.000446798	-0.0121632	-0.00186343	-0.00445685	0.00369944
HG00261	2	-0.0112985	0.0269657	0.010753	-0.019516	-0.000950346	0.000989233	-0.00485548	0.00188517	0.000520992	0.0016737
HG00262	2	-0.0115321	0.0274115	0.0101906	-0.0185173	-0.00106521	0.000213507	-0.011638	0.000652188	-0.00624693	0.00337084
HG00263	2	-0.0112698	0.0271906	0.0100239	-0.0188081	-0.000253476	-8.57951e-05	-0.00528986	0.00192633	0.00360405	0.00564956
HG00264	1	-0.0111832	0.027086	0.0113228	-0.0182805	0.00110411	-0.00133716	-0.00582393	0.00169512	0.00208798	0.00685614
HG00265	1	-0.0114603	0.0275977	0.0104371	-0.018973	-0.000138612	-0.00140513	-0.0108708	0.000176062	-0.00608478	0.00748749
HG00266	2	-0.0117407	0.022932	0.0115087	-0.0169392	0.0178638	-0.00484165	-0.0769434	-0.0253241	0.00244132	-0.00933962
HG00267	1	-0.0119404	0.0224972	0.011212	-0.0175195	0.0208858	-0.00642215	-0.0826652	-0.0250643	0.00979725	-0.010602
HG00268	2	-0.0117492	0.0234918	0.0110912	-0.0178983	0.0127359	-0.00400912	-0.0722326	-0.0202539	-0.0010213	-0.00141868
HG00269	2	-0.0117778	0.0231649	0.0112168	-0.016099	0.0163366	-0.0039982	-0.0854868	-0.0251616	0.00379491	-0.00946073
HG00271	1	-0.0120576	0.021732	0.0111012	-0.0172067	0.0208865	-0.00545322	-0.0945141	-0.0270869	0.00947721	-0.0109917
HG00272	2	-0.0119179	0.0214129	0.0112498	-0.0157333	0.018451	-0.00559103	-0.0898438	-0.0262212	0.00658828	-0.0108948
HG00273	1	-0.0119021	0.0230499	0.0118892	-0.0175587	0.016189	-0.00383435	-0.067217	-0.0186409	0.00343434	-0.00243671
HG00274	2	-0.0120877	0.0234016	0.0131372	-0.01756	0.0155573	-0.00392099	-0.0702924	-0.0217958	0.00143505	-0.00429687
HG00275	2	-0.011744	0.0237676	0.0114598	-0.0175056	0.0137141	-0.00441601	-0.064331	-0.0191555	0.0100561	-0.00622022
HG00276	2	-0.011789	0.02255	0.0120577	-0.015997	0.0175002	-0.00461235	-0.0775317	-0.0238329	0.00913366	-0.00695977
HG00277	1	-0.0119328	0.0242854	0.0103449	-0.0164569	0.0120031	-0.00464373	-0.0581585	-0.0173156	0.00025089	-0.00101508
HG00278	1	-0.0119979	0.022767	0.0109476	-0.0157736	0.0168245	-0.00298267	-0.0825497	-0.0257898	0.00687346	-0.0082363
HG00280	1	-0.0119744	0.0230475	0.0115733	-0.0175424	0.0177209	-0.00461228	-0.0792928	-0.0234472	0.00336748	-0.00627491
HG00281	2	-0.0121629	0.0230992	0.0119803	-0.0160317	0.016191	-0.00493877	-0.0748805	-0.0209477	0.00157954	-0.00656507
HG00282	2	-0.012018	0.0225976	0.0113964	-0.0173694	0.0198758	-0.00526265	-0.0753946	-0.0233478	0.00506317	-0.00560156
HG00284	1	-0.0121665	0.0230489	0.011804	-0.0168646	0.0170331	-0.00481473	-0.0751092	-0.0231958	0.00295578	-0.00674414
HG00285	2	-0.0120324	0.0221433	0.0117176	-0.0169037	0.0187753	-0.00579369	-0.0870074	-0.0277522	0.00454762	-0.00811125
HG00288	2	-0.0121483	0.0227005	0.0107534	-0.0154893	0.0207638	-0.00537054	-0.0866368	-0.0295587	-0.000586173	-0.0104239
HG00290	1	-0.0122328	0.0220306	0.011066	-0.0157886	0.0207658	-0.00527272	-0.0891375	-0.0276236	0.00191545	-0.00955683
HG00304	2	-0.0118108	0.0226579	0.012033	-0.0171406	0.0197748	-0.00555929	-0.0902219	-0.0285355	0.00413642	-0.00982841
HG00306	2	-0.0119821	0.0240473	0.0110747	-0.0167726	0.0131219	-0.00409614	-0.0635284	-0.0172793	-0.000234321	-0.00322591
HG00308	1	-0.0117659	0.0224395	0.0118652	-0.0167276	0.0137322	-0.00437805	-0.0745148	-0.0224082	0.000982595	-0.00664796
HG00309	2	-0.0118045	0.0226515	0.0121385	-0.0164307	0.0171266	-0.00416055	-0.0750345	-0.022235	0.00337451	-0.00410932
HG00310	1	-0.0118421	0.0239793	0.0117478	-0.0171633	0.0150859	-0.00366987	-0.0663929	-0.0186672	0.00532982	-0.00563542
HG00311	1	-0.0118853	0.0248126	0.0120076	-0.0177577	0.0121642	-0.00318449	-0.0554272	-0.0166518	0.000137867	-0.00315327
HG00313	2	-0.0121001	0.0222724	0.012	-0.0164526	0.018643	-0.00496101	-0.0807251	-0.0245069	0.00684839	-0.0120734
HG00315	2	-0.011956	0.0227366	0.0120842	-0.0158967	0.0163836	-0.00413787	-0.0738455	-0.022605	0.00781198	-0.0054686
HG00318	2	-0.0118472	0.0239488	0.0112808	-0.0169279	0.0165803	-0.00425367	-0.0713719	-0.0200837	0.00180486	-0.00614729
HG00319	2	-0.0118366	0.0230257	0.0116797	-0.0172133	0.0176672	-0.00281945	-0.0796166	-0.0248481	0.0064538	-0.00798844
HG00320	2	-0.0120626	0.0232917	0.0121718	-0.0170248	0.012752	-0.00462661	-0.0671833	-0.0198265	0.00214099	-0.00623406
HG00321	1	-0.012072	0.0223052	0.0115325	-0.0163548	0.0158254	-0.00463398	-0.0745019	-0.0230111	0.00593616	-0.00411848
HG00323	2	-0.0120347	0.0223206	0.0116502	-0.0171634	0.018509	-0.00579915	-0.0894118	-0.0271361	0.00473161	-0.00763826
HG00324	2	-0.0118759	0.0225652	0.0126567	-0.0166451	0.0196724	-0.00537914	-0.0908348	-0.0284363	0.00772998	-0.0101015
HG00325	1	-0.0123656	0.0214934	0.0125352	-0.0162772	0.0190427	-0.00642636	-0.0917562	-0.0255348	0.000603192	-0.0110917
HG00326	2	-0.0119578	0.0232634	0.01221	-0.017189	0.0188064	-0.00455867	-0.077497	-0.024841	-0.00318148	-0.00691071
HG00327	2	-0.011872	0.0229284	0.0114164	-0.0161128	0.0182246	-0.00593453	-0.0777602	-0.0251002	0.00561748	-0.006549
HG00328	2	-0.0121199	0.0238114	0.0127841	-0.0168682	0.0165268	-0.00427605	-0.0759653	-0.0219703	0.00977354	-0.0027913
HG00329	1	-0.011792	0.0237457	0.0108857	-0.0173886	0.0146474	-0.00476557	-0.0654736	-0.0177423	0.00812891	-0.00808861
HG00330	2	-0.0117997	0.0231879	0.0117676	-0.016567	0.015949	-0.00386663	-0.0691684	-0.0204829	0.00375676	-0.00377165
HG00331	2	-0.0118254	0.0234577	0.0117238	-0.0163203	0.018618	-0.00538746	-0.0661138	-0.0202041	0.00114418	-0.00701919
HG00332	2	-0.0117598	0.0232166	0.0112242	-0.0165123	0.0135568	-0.00225691	-0.0663527	-0.0177644	0.00695636	-0.00737402
HG00334	2	-0.0117566	0.0239671	0.0123143	-0.0173257	0.0141499	-0.00446704	-0.0678957	-0.0195019	0.000647672	-0.00500888
HG00335	1	-0.0119839	0.0235527	0.0122682	-0.0181005	0.0170923	-0.00376628	-0.0748994	-0.0227716	0.00252864	-0.00558322
HG00336	1	-0.0120846	0.022142	0.0108799	-0.0169898	0.0210438	-0.00324517	-0.0743291	-0.0225947	0.00820403	-0.00997061
HG00337	2	-0.0119731	0.0239421	0.0123464	-0.0172939	0.0147726	-0.00439514	-0.0649051	-0.0191775	0.000375704	-0.00168528
HG00338	1	-0.0116483	0.023442	0.0115016	-0.0175129	0.0179881	-0.004007	-0.0799004	-0.0233926	0.0031766	-0.00525402
HG00339	2	-0.011911	0.0224846	0.0105147	-0.017493	0.0152845	-0.00522453	-0.0713018	-0.0212519	-0.000634825	-0.00573648
HG00341	1	-0.0112491	0.0232569	0.0102261	-0.0158216	0.00986739	-0.00211852	-0.046078	-0.0145842	0.00347461	-0.00462183
HG00342	1	-0.012197	0.0224496	0.0119224	-0.0174222	0.0203191	-0.0039577	-0.0830691	-0.0245001	0.00804599	-0.00324169
HG00343	2	-0.0118841	0.0230936	0.01202	-0.0169985	0.0191732	-0.00466358	-0.0799936	-0.0247277	0.00720854	-0.00755857
HG00344	2	-0.0118602	0.0249335	0.011011	-0.0173509	0.00872234	-0.000578477	-0.0471172	-0.0141997	0.00265317	-0.000766427
HG00345	1	-0.0118695	0.0231387	0.0120121	-0.0177178	0.0168817	-0.00607247	-0.0770145	-0.0237352	0.00512301	-0.00955402
HG00346	2	-0.0118657	0.0236198	0.0124	-0.0168828	0.0126357	-0.0048713	-0.0688637	-0.0208906	0.00486284	-0.00212131
HG00349	2	-0.0119291	0.0226463	0.0115689	-0.0168558	0.0187276	-0.00541639	-0.0819789	-0.0245871	0.00324017	-0.00777409
HG00350	2	-0.0114277	0.0250929	0.0115599	-0.0182734	0.0105297	-0.00252257	-0.0478901	-0.0139895	-0.00176794	-0.00080716
HG00351	1	-0.0119108	0.0230493	0.0121737	-0.0173021	0.0169531	-0.00489279	-0.0780296	-0.0231185	0.00169789	-0.00929379
HG00353	2	-0.012208	0.0225547	0.0115729	-0.0172838	0.0141937	-0.00448961	-0.0780016	-0.0245737	0.00762513	-0.00449075
HG00355	2	-0.0120236	0.0237432	0.0119307	-0.0170691	0.0164196	-0.003115	-0.0678977	-0.0185614	-0.00133376	-0.00844817
HG00356	2	-0.0117938	0.0232308	0.0121098	-0.0168356	0.016298	-0.00379004	-0.0731423	-0.0234806	0.00471357	-0.00738767
HG00357	2	-0.0119847	0.0235636	0.0121128	-0.0179025	0.0176956	-0.00469776	-0.0711682	-0.0213504	0.00778681	-0.00868737
HG00358	1	-0.0119895	0.0223067	0.0134544	-0.0164563	0.0210444	-0.0066073	-0.0980713	-0.0304303	0.00625334	-0.0110401
HG00360	1	-0.0118315	0.0238859	0.0105812	-0.0172232	0.014627	-0.00461122	-0.0695863	-0.0200691	0.00696618	-0.00803691
HG00361	2	-0.012082	0.0221338	0.011016	-0.0153471	0.0233541	-0.00430901	-0.0928283	-0.0281445	0.00701894	-0.00873545
HG00362	2	-0.0118262	0.0231151	0.0109663	-0.0161011	0.0144193	-0.00343746	-0.0715955	-0.0205572	0.00407546	-0.00269426
HG00364	2	-0.0118511	0.0230814	0.0125838	-0.0167839	0.0139136	-0.00471333	-0.0752499	-0.0213932	0.00343602	-0.00343143
HG00365	2	-0.0119847	0.0225778	0.0117433	-0.0163857	0.0204276	-0.00497517	-0.0875254	-0.0272712	0.00266199	-0.00947317
HG00366	1	-0.01194	0.0228828	0.0107659	-0.0154945	0.0158835	-0.00345666	-0.0732911	-0.0229538	0.00550315	-0.00966256
HG00367	2	-0.012142	0.0224425	0.0122214	-0.0165281	0.0156807	-0.00406573	-0.06781	-0.0203045	0.00470845	-0.00487054
HG00368	2	-0.0120279	0.0221198	0.0119236	-0.0163843	0.022126	-0.00658665	-0.0978349	-0.0317083	0.0021778	-0.0125751
HG00369	1	-0.0120253	0.0227702	0.0119053	-0.016357	0.0167318	-0.00469257	-0.0835021	-0.0250041	0.00407037	-0.00837935
HG00371	1	-0.0119526	0.0230008	0.011154	-0.0166885	0.0173942	-0.00353815	-0.0744417	-0.0225605	0.00306452	-0.00647255
HG00372	1	-0.0122885	0.0233127	0.0115469	-0.017466	0.0167151	-0.00394085	-0.0739285	-0.0198367	0.00532848	-0.00290054
HG00373	2	-0.0122863	0.0217211	0.0124635	-0.0156525	0.0200785	-0.00545491	-0.086559	-0.0261421	0.00494336	-0.0059271
HG00375	1	-0.011927	0.0233331	0.0116614	-0.0165125	0.0164939	-0.00459792	-0.0820773	-0.0268526	0.00206806	-0.00741083
HG00376	2	-0.0119846	0.0242929	0.01134	-0.017607	0.0167328	-0.00320239	-0.0662089	-0.0187787	0.00248398	-0.00242691
HG00378	2	-0.01199	0.0229492	0.0120089	-0.0172451	0.0164145	-0.00519618	-0.0776712	-0.0249089	0.0020737	-0.0114957
HG00379	2	-0.0119421	0.0232957	0.0106217	-0.0161785	0.0154783	-0.00595999	-0.0741374	-0.0237933	0.00881929	-0.00621094
HG00380	2	-0.0116481	0.024684	0.0113672	-0.017602	0.010628	-0.00232646	-0.0560617	-0.0166029	-0.00523306	0.000197198
HG00381	2	-0.0122207	0.0235549	0.0115111	-0.0173705	0.0167681	-0.00501889	-0.0782012	-0.0216228	0.00508175	-0.00655484
HG00382	1	-0.0118182	0.0223221	0.011613	-0.0167894	0.0209027	-0.00515656	-0.0868687	-0.0240968	0.00082433	-0.00925741
HG00383	2	-0.0119391	0.0224673	0.0123603	-0.0174081	0.0202687	-0.00455848	-0.0900491	-0.0273171	0.00504575	-0.0106387
HG00384	2	-0.0121247	0.0237152	0.0116787	-0.0177074	0.0158994	-0.00527316	-0.0755283	-0.0232677	0.00519576	-0.00572634
HG00403	1	-0.0151405	-0.0340893	0.00518309	-0.0153644	0.00120233	-0.00025031	0.000363623	5.93591e-05	-0.00232068	0.001786
HG00404	2	-0.0153991	-0.0345126	0.00584766	-0.0146058	0.000505393	-0.000140669	-0.00148314	0.00149433	-0.00532762	0.00205437
HG00406	1	-0.015274	-0.0349377	0.00395722	-0.0153686	-0.00151703	0.000894888	0.00091386	-8.49478e-05	-0.00458223	0.00291915
HG00407	2	-0.0153779	-0.0341501	0.00442194	-0.015808	-0.00202569	-0.000456636	0.00121685	0.00209641	-0.00530739	-0.000940391
HG00409	1	-0.0155225	-0.0344707	0.00612686	-0.0145361	0.000245869	0.000399417	0.0024313	1.68e-05	-0.00612326	-0.000975514
HG00410	2	-0.0152692	-0.0341911	0.0046396	-0.0150393	0.000996321	-0.000552171	0.0011923	0.000733446	-0.00622342	-0.000543707
HG00419	2	-0.0154275	-0.0342054	0.00486943	-0.0143274	-0.00282393	-0.000317625	0.00158707	0.000493263	-0.00935043	-0.000579428
HG00421	1	-0.0153578	-0.0343841	0.00447189	-0.0153242	0.00320391	0.00182572	0.000618331	0.00030874	-0.00641426	-0.00437234
